Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
2.1,3,0,1,5150,1,0.4,7000,26,4,4,1,0.0024624,1.6986,0,0.00015459
2.1,8,1,0,8800,6,0.9,1050,10,2,8,3,0,9.8748,0,2.8963e-05
2.1,8,1,0,9900,2,0.4,4050,142,2,12,2,0,1.6881,0,2.8919e-05
2.1,7,0,0,2350,5,0.4,3800,342,9,12,3,0,1.2827,0,3.1272e-05
2.1,1,0,0,2050,2,0.5,5900,149,8,2,2,0.00084933,1.4485,0,0.00012965
2.1,7,1,1,3400,8,0.4,9200,310,2,6,2,0,1.4499,0,0.00013157
2.1,5,1,0,6700,4,0.8,1050,326,6,6,3,0,2.9116,0,3.6041e-05
2.1,7,1,0,5750,6,0.2,950,255,1,4,1,0.00035834,1.7415,0,3.1654e-05
2.1,6,0,1,3250,6,0,8050,232,10,2,1,,1.5045,0,
2.1,8,0,1,9500,3,0.3,2950,711,6,10,1,0,1.4727,0,0.00013366
2.1,1,0,0,7150,4,1,5250,23,1,4,2,0.0012912,1.9769,0,0.00011697
2.1,5,1,1,2100,7,0.1,5450,96,4,12,1,0,1.4997,0,0.00013605
2.1,3,0,1,5300,9,1,5750,17,8,4,2,0.0010512,1.6978,0,0.00015433
2.1,4,0,1,4100,2,0.5,8400,23,4,4,2,0.0009216,1.6186,0,0.00014712
2.1,6,1,1,9400,1,0.8,6850,243,7,2,1,0.00063063,1.4694,0,0.00013359
2.1,8,0,1,8000,9,0.6,8550,75,4,2,2,0.000384,1.4719,0,0.00013374
2.1,8,0,1,6400,10,0.3,1550,25,6,6,3,0,1.4735,0,0.00013369
2.1,9,1,1,9200,4,0.1,2200,864,5,2,1,0.00158,1.4087,0,0.00012817
2.1,3,1,0,5500,10,0,9600,359,4,2,3,0.00029884,0.64278,0,4.9841e-05
2.1,2,0,1,700,7,1,1300,436,2,2,1,0.0016733,1.9112,0,0.00017366
2.1,4,1,0,7500,6,0.5,500,62,4,2,2,0.00070053,2.8057,0,4.2584e-05
2.1,6,0,0,9100,7,0.2,800,243,7,8,1,3.003e-05,2.6387,0,3.3121e-05
2.1,7,1,1,6600,2,0.3,6350,44,10,2,1,0.0023509,1.4494,0,0.00013193
2.1,2,0,1,1300,5,0.3,8950,56,9,2,1,0.0035777,1.9115,0,0.00017395
2.1,5,1,0,5450,1,0.1,2000,38,7,6,3,0,0.55397,0,3.6028e-05
2.1,10,1,1,4850,3,0.2,6350,142,7,4,3,0,1.3905,0,0.00012623
2.1,9,1,1,2800,6,0,7400,49,8,4,1,0.0004955,1.4094,0,0.00012808
2.1,1,1,1,8700,3,0.4,7700,129,9,4,1,0.00086944,2.4096,0,0.00021902
2.1,9,0,0,3400,7,0.8,4600,23,9,8,2,0,5.0468,0,2.7784e-05
2.1,3,1,0,3750,4,0.9,3650,72,6,10,2,0,1.4919,0,4.9823e-05
2.1,10,0,0,8300,10,0.2,5650,33,7,2,3,0,5.3152,0,2.6035e-05
2.1,2,1,1,6900,3,0.7,9950,11,3,2,1,0.0015161,1.8681,0,0.00016971
2.1,9,0,1,4000,9,0.9,4050,220,3,8,3,0,1.4634,0,0.00013273
2.1,9,0,1,4650,6,0.5,9000,31,1,2,2,0.0010368,1.4618,0,0.0001329
2.1,9,0,1,4850,8,1,9000,20,5,4,2,0,1.4621,0,0.00013279
2.1,4,1,0,2650,4,0.9,650,458,10,12,3,,1.3314,0,
2.1,5,1,0,7350,2,0.6,3450,13,9,2,3,0.000408,1.2442,0,3.6138e-05
2.1,10,0,1,4250,1,0,1750,35,1,2,2,0.00070131,1.443,0,0.00013111
2.1,10,1,0,5500,1,0,1750,75,5,16,3,0,0.60675,0,2.638e-05
2.1,6,0,0,1800,2,0.3,1000,784,1,4,3,0,0.53558,0,3.308e-05
2.1,4,0,0,9050,3,0.5,5650,210,3,2,3,0.00020586,1.7871,0,4.1972e-05
2.1,2,1,1,5650,1,0.3,5200,17,2,14,1,0.0004704,1.8696,0,0.00016972
2.1,1,0,0,8850,7,1,2750,17,7,2,3,0.0017616,2.9025,0,0.00011695
2.1,4,1,1,5850,6,0,1350,75,2,10,2,0,1.5701,0,0.00014244
2.1,10,1,0,1650,2,0.2,8150,711,3,2,1,0.0013024,0.47939,0,2.6402e-05
2.1,1,0,1,4000,6,0.5,9950,111,4,2,1,0.002314,2.4431,0,0.00022208
2.1,10,1,0,600,7,0.3,8100,20,4,6,1,0,0.63708,0,2.6256e-05
2.1,2,0,1,9450,8,0.4,1450,22,1,10,3,0,1.9117,0,0.00017344
2.1,3,1,0,2250,10,0.5,7850,36,8,10,2,0,1.4668,0,4.9769e-05
2.1,1,0,1,2000,6,0.6,9950,142,10,8,2,,2.3436,0,
2.1,3,0,1,4450,10,0.2,7250,44,2,8,2,0.00021021,1.6984,0,0.00015417
2.1,6,0,0,7500,2,1,4700,22,2,2,2,0.0021024,2.0125,0,3.3393e-05
2.1,7,1,1,9350,2,0.8,2000,117,2,2,3,0.00035088,1.449,0,0.00013162
2.1,6,1,1,7800,3,0.2,6300,10,9,4,3,0,1.4701,0,0.00013346
2.1,9,1,1,5950,2,1,650,9,8,10,2,0,1.4119,0,0.00012802
2.1,4,0,1,650,7,0.3,2950,823,7,14,3,0,1.6202,0,0.00014691
2.1,4,1,0,3750,5,0.1,7300,181,1,14,2,0,0.73003,0,4.2413e-05
2.1,10,1,0,8450,6,0.3,8600,1000,4,2,1,0.0012314,4.4324,0,2.6388e-05
2.1,7,1,0,6100,9,0.6,4800,30,4,2,1,0.0049056,6.5137,0,3.2232e-05
2.1,5,0,1,1550,6,0.7,1350,13,8,6,2,0,1.5496,0,0.00014067
2.1,10,1,1,6450,7,1,600,19,9,2,1,0.003552,1.3904,0,0.00012668
2.1,8,0,1,7400,8,0.2,6300,907,3,14,2,0,1.4754,0,0.00013366
2.1,4,1,1,1300,5,0.2,4050,17,3,4,2,0.0009216,1.5691,0,0.00014262
2.1,5,1,0,3400,7,0,5500,952,7,6,1,0.000734,0.49495,0,3.6139e-05
2.1,8,0,1,4000,6,0.3,2600,18,7,2,2,0.0018432,1.4722,0,0.00013393
2.1,4,1,1,7200,4,0.8,1050,75,6,6,2,0.0001344,1.5688,0,0.00014249
2.1,7,0,1,4300,3,0.1,6750,123,2,2,2,0.00035088,1.5009,0,0.00013636
2.1,10,1,0,9150,6,0.9,3300,342,10,4,3,,12.6959,0,
2.1,7,1,0,2850,8,0.3,2950,49,2,10,2,0,1.675,0,3.159e-05
2.1,2,0,0,8100,7,0.6,6300,33,5,4,2,0.00082031,2.6161,0,6.8689e-05
2.1,3,1,0,6950,6,0.8,9350,12,2,8,1,7.2e-05,3.0795,0,4.9938e-05
2.1,6,0,0,8650,3,0.4,8100,9,2,2,1,0.0003168,1.9749,0,3.3257e-05
2.1,8,0,0,2100,7,0.5,7200,645,2,6,1,8.74e-05,2.1374,0,2.868e-05
2.1,9,1,0,9350,1,0.4,6600,22,3,6,2,0,0.78893,0,2.8009e-05
2.1,6,1,1,9700,9,0.3,850,711,3,2,1,0.00063063,1.4695,0,0.00013358
2.1,7,1,1,5400,2,0.1,4100,62,9,2,1,0.0018596,1.4494,0,0.00013187
2.1,9,1,0,8350,1,0.8,2250,92,2,2,2,0.0004955,0.73654,0,2.8048e-05
2.1,8,0,0,1700,6,0.5,1600,645,6,4,1,0.0009925,1.4379,0,2.8796e-05
2.1,4,0,0,2150,1,0.5,7900,173,7,4,1,0.00043668,0.54921,0,4.5123e-05
2.1,6,1,0,2350,9,0.6,8000,281,6,8,3,0,2.4055,0,3.3431e-05
2.1,2,0,0,1700,4,0.8,1250,38,8,6,1,0.00078029,1.0247,0,6.8808e-05
2.1,3,1,1,9950,3,0,7200,35,10,8,3,0,1.6507,0,0.00014977
2.1,9,1,1,5500,7,0.6,7950,157,10,2,3,,1.3979,0,
2.1,9,0,0,9500,2,0.9,2150,952,5,6,1,0,3.1362,0,2.7747e-05
2.1,1,0,1,1350,9,1,6200,677,3,2,3,0.00011502,2.4391,0,0.00022172
2.1,8,1,1,3750,5,0.5,6550,42,7,2,2,0.00068102,1.4196,0,0.00012904
2.1,6,1,0,4850,7,0.4,7350,173,6,6,1,0.00058968,2.5528,0,3.3541e-05
2.1,8,1,0,5200,9,0.9,6650,101,5,4,1,0.00054942,9.2094,0,2.904e-05
2.1,10,0,1,5850,1,0.6,8900,101,2,10,3,0,1.4456,0,0.00013104
2.1,7,0,1,5650,7,0.3,1100,36,1,12,3,0,1.5045,0,0.00013629
2.1,10,0,0,8700,3,0.2,2800,44,1,6,3,0,1.9025,0,2.6024e-05
2.1,7,0,1,4850,6,1,8150,46,4,14,1,0,1.5036,0,0.00013633
2.1,4,1,0,7300,8,0.2,4350,51,6,2,3,0.00044033,1.8152,0,4.2536e-05
2.1,7,0,1,2750,10,0.7,550,79,1,4,3,0,1.5016,0,0.00013629
2.1,6,1,0,9950,7,0,4900,123,2,10,3,0,0.7112,0,3.3432e-05
2.1,5,0,0,7900,2,0.2,800,18,1,2,2,0.001776,0.93066,0,4.0221e-05
2.1,5,1,0,8800,2,0.2,3300,40,5,2,2,0.0015765,0.90234,0,3.6276e-05
2.1,6,0,1,1850,4,0.7,500,9,1,2,1,0.0003168,1.5213,0,0.00013826
2.1,3,0,1,9250,4,0.8,850,149,10,2,1,,1.6657,0,
2.1,5,1,0,6500,1,0.8,8250,83,2,4,1,0.00037535,0.58343,0,3.6152e-05
2.1,8,1,1,1600,7,0.1,4400,111,3,4,2,0,1.4201,0,0.00012892
2.1,2,0,0,1150,3,0.9,5900,101,7,2,3,0.00026459,0.98132,0,7.5334e-05
2.1,5,1,1,2950,7,0,8550,181,8,2,2,0.00070066,1.4977,0,0.00013615
2.1,3,1,1,8950,6,0.6,2750,18,10,10,3,0,1.6516,0,0.00014978
2.1,8,0,1,1200,2,0.3,5900,14,8,2,3,7.68e-05,1.4723,0,0.00013373
2.1,10,0,1,7800,5,1,5600,505,6,2,3,0,1.4425,0,0.00013101
2.1,1,0,0,5200,8,0.2,9750,59,2,4,3,0.00031006,1.55,0,0.00011672
2.1,1,0,0,3250,8,0.3,6000,31,9,6,3,0.0004704,1.5227,0,0.00011676
2.1,2,1,1,4700,8,0.9,8600,149,9,2,1,0.0016905,1.8676,0,0.00016971
2.1,6,1,1,6650,9,0.8,2400,952,3,2,1,0.00063063,1.4695,0,0.00013358
2.1,4,1,1,4400,4,0.8,6700,18,4,2,1,0.0051648,1.5693,0,0.00014318
2.1,6,0,1,7350,4,0.8,4650,746,9,4,1,6.2671e-05,1.521,0,0.00013815
2.1,8,0,1,7100,6,0.8,2950,173,4,4,1,0.0011362,1.4723,0,0.00013383
2.1,2,0,1,6650,5,0.7,6150,44,10,6,1,0.00078029,1.9119,0,0.00017384
2.1,6,1,0,3100,9,0.6,5800,784,4,4,1,0.00017579,3.0545,0,3.3488e-05
2.1,3,1,0,5850,3,0.4,1250,42,1,4,1,0.0011712,1.0562,0,5.0082e-05
2.1,5,1,0,6100,7,0.7,4200,40,9,4,3,0,4.2721,0,3.6064e-05
2.1,4,1,1,4800,9,0.4,3250,614,6,2,2,6.1983e-05,1.5678,0,0.00014247
2.1,7,1,1,3700,2,0.2,2100,33,5,10,1,0,1.4509,0,0.0001316
2.1,9,1,1,1550,8,1,6450,36,5,4,3,0,1.4097,0,0.00012799
2.1,4,0,1,9600,10,0.5,3250,33,5,6,1,0.00062047,1.6192,0,0.00014712
2.1,1,1,0,4250,6,0.4,550,585,1,2,3,0.00043413,1.5759,0,0.00011875
2.1,8,0,1,6250,7,0.5,2050,396,1,10,2,0,1.4742,0,0.00013366
2.1,6,1,0,3200,6,0.4,8000,79,10,6,1,0.0002592,1.5887,0,3.3487e-05
2.1,8,0,0,8150,10,0.1,3150,46,3,14,1,0,2.4912,0,2.8677e-05
2.1,6,0,1,5000,2,0.8,2100,342,3,2,2,0.00027027,1.5204,0,0.00013815
2.1,5,0,0,5300,4,1,9100,30,6,10,2,0,3.0694,0,3.568e-05
2.1,6,0,0,8950,3,0.3,6300,79,6,2,1,0.0011232,1.6945,0,3.3321e-05
2.1,6,0,1,1800,2,0.3,3800,101,9,2,2,0.00050009,1.5204,0,0.00013818
2.1,3,1,1,9100,10,0.4,1650,35,5,4,1,0.0011712,1.6507,0,0.00015009
2.1,10,0,0,9250,6,0.3,9300,16,4,6,1,0,5.1278,0,2.6056e-05
2.1,1,1,1,9950,7,0.2,8300,135,5,10,2,5.8678e-05,2.4074,0,0.00021874
2.1,8,1,1,6050,1,0.3,9050,952,6,2,2,0.0009925,1.4193,0,0.00012904
2.1,1,1,0,7300,1,0.9,4550,75,7,2,3,0.000552,1.3952,0,0.00012407
2.1,3,0,0,5950,9,0.6,7750,16,5,2,3,0.0014112,3.2999,0,4.9346e-05
2.1,3,0,0,1400,4,0.1,6300,585,5,4,2,2.772e-05,0.61462,0,4.9125e-05
2.1,2,1,0,5850,7,0.9,9500,83,5,2,2,0.00061023,2.6578,0,6.9687e-05
2.1,6,1,1,9250,7,0.9,3150,49,5,4,3,0,1.4693,0,0.00013346
2.1,8,0,1,2950,5,0.4,7450,72,7,4,1,0.000384,1.4724,0,0.00013377
2.1,9,0,0,2950,10,0.2,4450,142,7,12,3,0,1.9747,0,2.7795e-05
2.1,5,1,1,9500,7,0.9,650,31,7,14,1,0,1.5003,0,0.00013608
2.1,2,0,0,7750,3,0.8,2000,75,5,10,1,0.000192,1.5883,0,6.8756e-05
2.1,8,1,0,6950,7,0.6,8200,746,6,2,3,0,6.418,0,2.8915e-05
2.1,8,1,0,2900,2,0.3,1750,310,8,6,1,0,0.65321,0,2.8916e-05
2.1,10,0,1,7100,1,0.7,4500,255,9,12,3,0,1.4463,0,0.00013103
2.1,2,0,1,10000,1,1,8600,22,1,2,3,0.0016416,1.9101,0,0.00017376
2.1,6,0,0,5650,6,0,950,232,3,6,2,0,0.59676,0,3.3074e-05
2.1,9,1,1,4900,10,0.3,4000,181,6,2,2,0.00081081,1.4088,0,0.00012809
2.1,3,1,0,6800,3,1,8500,49,9,16,3,0,1.8473,0,4.987e-05
2.1,6,1,0,9100,7,0.5,600,530,5,12,2,0,5.4127,0,3.3413e-05
2.1,1,0,1,4400,8,0.3,4700,243,2,2,3,0.00018549,2.4389,0,0.0002217
2.1,2,1,1,2650,9,0.2,9650,823,10,6,1,,1.3359,0,
2.1,7,1,1,9100,6,0.8,3000,907,7,8,2,0,1.45,0,0.00013157
2.1,8,0,1,6350,4,0,4900,9,9,2,3,7.68e-05,1.4723,0,0.00013372
2.1,7,1,1,5750,8,0,3350,20,1,4,3,0,1.4499,0,0.00013159
2.1,6,1,1,8600,1,0.7,1500,377,10,2,1,,1.4532,0,
2.1,10,1,0,3300,5,0.8,5550,458,3,12,3,0,3.532,0,2.6213e-05
2.1,6,1,1,7450,7,0.2,2200,38,7,2,2,0.00093093,1.4693,0,0.00013358
2.1,7,0,0,7800,1,0.2,8500,33,9,4,2,0,0.71765,0,3.1305e-05
2.1,10,0,1,9550,8,0.3,800,295,3,2,1,0.0013024,1.443,0,0.0001312
2.1,3,1,0,2050,6,0.7,9750,864,4,4,2,8.7893e-05,1.2062,0,4.9821e-05
2.1,6,0,1,1550,7,0.6,650,952,7,4,3,0,1.5205,0,0.00013808
2.1,3,0,1,2300,8,1,5050,342,3,12,2,0,1.6992,0,0.00015408
2.1,1,0,0,9500,2,0.8,6300,359,3,2,1,0.0016875,1.5795,0,0.00011697
2.1,7,0,1,4450,5,0.7,4950,396,2,16,1,0,1.5039,0,0.00013628
2.1,4,0,1,3150,1,0.7,3500,864,5,2,2,7.3909e-05,1.6172,0,0.00014696
2.1,9,0,1,8900,10,0.9,6750,173,9,4,3,0,1.4621,0,0.00013275
2.1,9,1,1,6650,10,0.5,5750,326,7,2,3,0,1.4088,0,0.00012797
2.1,8,1,1,1800,4,0.9,9200,33,7,4,2,0,1.4201,0,0.00012894
2.1,2,1,0,5500,5,0.1,8300,123,2,6,3,0.00022008,0.95618,0,6.9509e-05
2.1,7,1,1,1000,8,1,7300,83,1,4,2,0,1.4495,0,0.00013157
2.1,10,1,0,6050,8,1,7500,677,9,2,2,0.000503262,12.8685,0,2.62753e-05
2.1,2,0,0,4600,6,0.2,4250,12,7,4,3,4.8e-05,1.0962,0,6.8558e-05
2.1,7,0,0,5300,6,0.2,2900,42,9,2,2,0.0014035,1.6993,0,3.1501e-05
2.1,10,0,0,9550,6,0,6900,952,4,8,1,0,0.93825,0,2.6013e-05
2.1,6,1,0,4750,2,0.1,4050,711,7,2,3,0.00048048,0.61319,0,3.3478e-05
2.1,9,0,0,8100,3,0.8,3550,907,8,2,2,0.0007383,4.2455,0,2.784e-05
2.1,6,0,0,6450,8,1,7950,36,2,6,1,0.00051051,8.9381,0,3.3215e-05
2.1,5,0,1,3600,8,0.6,9900,232,5,2,1,0.00077406,1.5487,0,0.00014082
2.1,9,1,0,7450,2,0.6,6200,907,7,2,1,0.0015616,1.8526,0,2.8181e-05
2.1,7,1,0,7450,10,0.6,2800,281,7,10,1,0,8.7822,0,3.1568e-05
2.1,7,0,1,9600,9,0,7250,44,5,6,1,0.00049123,1.5016,0,0.00013642
2.1,9,0,0,3900,10,0.4,3950,481,3,4,2,0,4.3809,0,2.7747e-05
2.1,10,0,0,5050,4,0.9,9900,711,10,16,3,,4.9486,0,
2.1,8,0,1,8950,5,0.5,7250,10,7,4,3,0,1.473,0,0.00013371
2.1,4,1,0,8550,8,0.5,700,396,9,2,3,3.84e-05,4.1206,0,4.2462e-05
2.1,9,0,1,7300,2,0.2,1550,557,1,14,1,0,1.4645,0,0.00013275
2.1,3,0,1,6750,8,0.2,7100,458,10,10,1,,1.6648,0,
2.1,4,0,0,8650,8,0.5,2600,326,6,16,2,0,4.2516,0,4.1977e-05
2.1,3,0,1,5750,5,0.2,5200,12,1,2,2,0.0001584,1.6976,0,0.00015426
2.1,8,1,1,5200,8,0.9,2700,458,6,2,2,0.00099461,1.4193,0,0.00012903
2.1,3,0,1,7000,1,0.6,5350,530,4,2,2,0.00022852,1.6968,0,0.0001542
2.1,5,1,0,5300,7,0.3,1400,35,10,2,1,0.0025023,1.9271,0,3.6424e-05
2.1,2,0,0,1550,10,0.7,8300,68,9,2,2,0.0008256,1.4916,0,6.8712e-05
2.1,9,1,1,3550,2,0.5,4900,92,10,6,1,,1.3984,0,
2.1,7,0,0,7900,2,0.3,4100,342,9,4,2,0,1.2139,0,3.128e-05
2.1,8,0,1,9300,4,0.3,5750,8,8,4,2,0,1.4728,0,0.00013371
2.1,1,0,0,1700,4,0.2,4650,181,10,10,3,,1.2955,0,
2.1,10,1,1,2450,3,0.7,8550,117,9,2,1,0.00060113,1.3902,0,0.00012633
2.1,2,1,0,9650,7,0.7,6450,281,8,14,1,0.00018673,3.2195,0,6.9542e-05
2.1,1,0,1,4500,1,0.8,6500,11,1,6,1,0.0001104,2.5125,0,0.00022977
2.1,9,1,0,700,10,0.1,1600,1000,8,10,3,0,0.51087,0,2.7969e-05
2.1,1,1,1,8400,4,0.4,3850,15,3,4,1,0.000648,2.4108,0,0.00021911
2.1,3,0,0,2450,4,0.2,6050,44,1,2,2,0.0011712,0.73536,0,4.9334e-05
2.1,6,1,0,850,4,0.8,2850,83,9,6,2,0,0.75257,0,3.3425e-05
2.1,4,1,1,9600,8,0.5,9550,784,6,6,1,3.0992e-05,1.5686,0,0.00014248
2.1,10,1,0,3950,3,0.9,6300,12,4,6,2,0,2.5704,0,2.6265e-05
2.1,4,1,0,9800,7,0.5,2200,26,5,8,2,0,4.0897,0,4.2483e-05
2.1,10,1,0,1700,4,0.1,3750,27,3,8,1,0,0.53567,0,2.6242e-05
2.1,4,1,1,8200,3,0.9,3600,46,8,4,1,0.0016412,1.5692,0,0.00014277
2.1,8,0,1,1150,1,0.9,5550,123,7,2,2,0.00056084,1.4718,0,0.00013376
2.1,6,0,0,4850,3,0.4,2400,181,7,10,2,0,1.2542,0,3.3125e-05
2.1,5,1,1,5700,9,0.3,1950,101,4,2,3,0.00022062,1.4976,0,0.00013608
2.1,5,1,1,9300,6,0.6,5550,326,8,2,1,0.00077212,1.498,0,0.0001362
2.1,1,1,0,2150,8,1,3750,142,4,2,2,0.00087446,1.7538,0,0.00011877
2.1,3,1,0,3750,5,0.7,3250,106,1,10,2,0,1.5249,0,4.9747e-05
2.1,6,0,1,5950,8,0.8,3750,458,1,2,3,0.00033736,1.5204,0,0.00013814
2.1,8,0,1,6850,1,0.9,6200,44,3,4,2,0,1.4724,0,0.00013368
2.1,6,0,0,8650,6,0.1,8700,377,7,2,3,0.00054054,1.5055,0,3.3167e-05
2.1,4,0,1,6650,6,0.6,9450,79,7,2,3,0.0003456,1.6176,0,0.00014702
2.1,7,0,0,6650,1,0.2,1950,15,3,8,2,0,0.66462,0,3.1329e-05
2.1,5,1,0,6150,3,0.9,6500,14,3,2,1,0.00012,2.1727,0,3.6199e-05
2.1,7,1,1,7500,5,0.9,4250,530,6,2,3,0.00021732,1.4487,0,0.0001316
2.1,5,0,0,6200,10,0.6,3500,17,8,4,2,0.000576,5.5773,0,3.5742e-05
2.1,6,0,0,5550,1,0,4550,56,5,6,3,0,0.59262,0,3.3145e-05
2.1,9,1,0,2850,7,0.8,7150,232,8,12,1,0,4.0137,0,2.7985e-05
2.1,1,0,0,4500,3,0.5,4500,36,4,2,3,0.00086016,1.4513,0,0.00011682
2.1,10,0,0,1050,8,0.2,4050,8,5,4,3,0,0.86699,0,2.6061e-05
2.1,9,0,0,9900,8,0.3,1900,907,5,10,3,0,6.3708,0,2.7747e-05
2.1,1,1,1,7650,9,0.7,5750,746,6,2,1,0.0013105,2.4074,0,0.00021874
2.1,2,0,1,9900,6,0.1,5300,645,8,6,2,2.3423e-05,1.9103,0,0.00017351
2.1,8,0,1,7450,2,0.3,2400,65,3,4,3,0,1.4726,0,0.00013367
2.1,4,0,1,1500,5,0.5,2350,165,3,4,1,0.00043668,1.6186,0,0.00014708
2.1,7,1,1,5100,10,1,2850,15,2,16,3,0,1.4546,0,0.00013162
2.1,10,0,0,8450,2,0.6,4150,44,7,2,3,0,2.363,0,2.6044e-05
2.1,8,1,1,2950,5,0.1,8350,59,1,14,1,0,1.4226,0,0.00012892
2.1,7,1,0,2150,8,0.2,1100,12,7,2,2,0.0003696,1.0438,0,3.1684e-05
2.1,2,1,0,9950,6,0.7,2500,49,1,8,2,0.00013005,2.8927,0,6.9538e-05
2.1,6,0,0,6250,3,0.8,1500,59,7,4,2,0.00015015,2.3749,0,3.3142e-05
2.1,10,1,1,900,10,0.1,9900,14,8,12,3,0,1.394,0,0.00012628
2.1,9,1,0,6800,7,0.5,2550,75,10,2,3,0,5.9611,0,2.798e-05
2.1,2,0,0,9400,2,0.6,6900,9,3,6,2,4.8e-05,1.222,0,6.8584e-05
2.1,1,1,0,4550,6,0,3850,1000,2,12,1,8.1833e-05,1.3362,0,0.00011893
2.1,9,0,1,1650,1,0.7,3950,342,6,2,3,0,1.4613,0,0.00013276
2.1,5,1,1,550,3,0.5,4300,62,2,2,1,0.0022771,1.4983,0,0.00013639
2.1,6,0,0,2300,8,0.3,4600,481,6,4,1,4.6498e-05,1.3802,0,3.3127e-05
2.1,3,1,0,1950,10,0.2,6850,20,9,2,3,0.0014112,0.88686,0,5.0017e-05
2.1,2,0,0,3550,10,0.8,7500,51,3,4,1,0.00082031,2.4378,0,6.8821e-05
2.1,5,1,1,5850,10,0.7,3300,530,3,10,1,0,1.4993,0,0.00013601
2.1,5,0,0,3650,3,0.8,9300,1000,6,2,3,0.0007362,1.468,0,3.5713e-05
2.1,7,0,0,7550,5,0.4,900,458,2,4,1,0.00038278,3.1632,0,3.1368e-05
2.1,3,1,0,7700,5,0.4,2500,44,1,6,3,0,1.7492,0,4.9758e-05
2.1,3,1,1,4400,5,0.5,5500,16,9,2,1,0.0052992,1.6506,0,0.00015059
2.1,1,1,1,7250,2,0.4,2900,35,3,6,1,0.00086016,2.4103,0,0.00021917
2.1,3,1,1,4800,10,0.6,2500,46,2,4,3,0.00025526,1.6497,0,0.00014985
2.1,8,0,1,8400,5,0.6,3950,129,4,4,2,0,1.4722,0,0.00013367
2.1,2,1,0,4100,10,0.4,7800,117,4,2,3,0.00023009,1.6652,0,6.9578e-05
2.1,1,1,1,9800,1,0.9,6550,106,5,12,3,9.3079e-05,2.4071,0,0.00021864
2.1,9,0,0,4850,5,0.1,7400,210,3,2,1,0.00066924,1.1464,0,2.7864e-05
2.1,9,1,1,2250,3,0.2,7750,96,4,6,2,0,1.41,0,0.00012799
2.1,5,0,0,900,8,1,5150,416,6,8,2,0,1.5947,0,3.5602e-05
2.1,3,1,1,2200,7,0.8,6050,377,2,2,3,0.00021294,1.649,0,0.00014984
2.1,9,1,1,8250,3,0.1,8300,614,3,12,1,0,1.4114,0,0.00012797
2.1,1,1,1,4200,2,0.6,8250,907,1,6,3,0.00010725,2.4069,0,0.00021864
2.1,7,0,0,2750,8,1,10000,157,5,6,3,0,5.0782,0,3.1343e-05
2.1,6,0,0,5050,8,0.9,7200,54,10,2,2,0.00066066,6.4792,0,3.3217e-05
2.1,3,0,1,3700,10,0.5,1800,13,9,6,2,0.0002736,1.6981,0,0.00015421
2.1,6,1,0,5850,4,0.8,4800,645,8,2,3,0.0004922,3.0021,0,3.3481e-05
2.1,8,0,0,1800,8,0.8,3500,72,3,2,1,0.0010752,2.9713,0,2.8856e-05
2.1,5,1,0,5950,4,0.3,3100,142,3,2,3,0.00042707,1.3404,0,3.6086e-05
2.1,6,0,0,3750,6,0.5,8900,49,7,4,2,0.00015015,2.3365,0,3.3149e-05
2.1,1,1,1,9650,2,0.6,3500,14,8,2,2,0.00086265,2.4077,0,0.00021881
2.1,6,1,1,9000,5,0.4,7750,243,5,6,3,0,1.4698,0,0.00013347
2.1,1,0,1,3400,5,0.1,650,17,8,2,1,0.006189,2.5758,0,0.00023734
2.1,5,1,0,7250,4,0.2,900,557,6,4,3,0,1.2322,0,3.6013e-05
2.1,2,0,1,6200,10,0.3,4850,200,1,10,3,0,1.9115,0,0.00017341
2.1,8,1,1,2100,8,0.5,5500,96,10,6,1,,1.4078,0,
2.1,1,0,0,850,2,1,5000,557,10,10,1,,1.3898,0,
2.1,3,1,0,3950,10,0.6,7150,200,7,10,2,0,2.4662,0,4.9759e-05
2.1,10,0,0,900,1,0.4,5150,614,5,2,3,0,0.36787,0,2.8149e-05
2.1,3,0,1,4900,6,1,6800,9,8,2,2,0.0001584,1.6976,0,0.00015426
2.1,10,1,1,9700,6,0.9,8450,20,10,2,3,0,1.3901,0,0.00012625
2.1,7,0,0,1800,3,0.7,2650,65,3,8,2,0,0.98042,0,3.1294e-05
2.1,8,0,0,1950,5,0,7800,342,7,2,1,0.0003933,0.42308,0,2.877e-05
2.1,8,1,1,2000,9,0.5,9750,10,6,2,2,0.0008448,1.4201,0,0.00012907
2.1,9,1,1,8800,7,1,3800,36,4,4,3,0,1.4097,0,0.00012799
2.1,3,1,1,4400,7,0.4,1000,14,10,16,1,2.88e-05,1.6525,0,0.00014983
2.1,4,0,0,550,2,1,1250,46,10,2,1,0.0025019,0.6588,0,5.4552e-05
2.1,9,0,0,8100,8,0.1,1900,54,5,6,2,0,2.2945,0,2.7804e-05
2.1,1,1,1,3100,2,0.8,1800,784,5,4,1,0.00056408,2.4067,0,0.00021873
2.1,10,1,0,3900,8,0.7,2550,677,6,2,3,0,6.0322,0,2.6213e-05
2.1,4,1,0,5700,4,0.9,4250,65,9,4,2,0.000192,2.3767,0,4.2497e-05
