Topology,lambda_parallel_instances,lambda_allocated_memory,car_cache,latency,cost,reliability,scalability
1.2,39,3968,2,0,0.22943,0,2.0013e-05
1.2,59,256,2,0,0.22078,0,2.0013e-05
1.2,31,7040,2,0,0.23433,0,2.0013e-05
1.2,4,1536,1,0,0.22048,0,2.0013e-05
1.2,22,960,3,0,0.18453,0,1.668e-05
1.2,15,320,1,4.4418e-17,0.22036,0,2.0013e-05
1.2,66,3456,4,0,0.20634,0,1.7513e-05
1.2,41,512,5,0,0.17713,0,1.6013e-05
1.2,13,256,10,0,0.17629,0,1.6013e-05
1.2,88,1984,5,0,0.18575,0,1.6013e-05
1.2,66,640,8,4.4453e-17,0.18094,0,1.6263e-05
1.2,91,2560,7,4.4531e-17,0.20232,0,1.7156e-05
1.2,74,3648,8,6.3635e-17,0.19555,0,1.6263e-05
1.2,88,768,4,0,0.19592,0,1.7513e-05
1.2,87,128,9,0,0.18389,0,1.668e-05
1.2,99,192,4,0,0.19338,0,1.7513e-05
1.2,56,320,7,1.0103e-16,0.18951,0,1.7156e-05
1.2,99,8768,4,0,0.25052,0,1.7513e-05
1.2,98,384,5,0,0.17778,0,1.6013e-05
1.2,94,576,6,0,0.18602,0,1.668e-05
1.2,62,576,6,0,0.18516,0,1.668e-05
1.2,23,576,9,0,0.1841,0,1.668e-05
1.2,40,2112,4,0,0.19744,0,1.7513e-05
1.2,15,704,10,0,0.17666,0,1.6013e-05
1.2,93,2688,6,4.45e-17,0.19807,0,1.668e-05
1.2,69,192,10,0,0.17666,0,1.6013e-05
1.2,81,4160,10,0,0.19693,0,1.6013e-05
1.2,94,5184,1,4.4426e-17,0.25101,0,2.0013e-05
1.2,9,9600,10,0,0.18192,0,1.6013e-05
1.2,70,3648,6,3.2298e-17,0.19903,0,1.6703e-05
1.2,78,5632,8,0,0.20673,0,1.6263e-05
1.2,92,128,10,0,0.17658,0,1.6013e-05
1.2,89,768,9,0,0.18678,0,1.668e-05
1.2,78,8768,6,4.4483e-17,0.22909,0,1.668e-05
1.2,43,2112,10,0,0.1813,0,1.6013e-05
1.2,33,576,10,5.7456e-17,0.17704,0,1.6013e-05
1.2,61,6144,4,0,0.21639,0,1.7513e-05
1.2,38,896,5,0,0.17785,0,1.6013e-05
1.2,33,448,1,4.4418e-17,0.22081,0,2.0013e-05
1.2,61,5376,3,4.4486e-17,0.20425,0,1.668e-05
1.2,99,704,9,4.4545e-17,0.18685,0,1.668e-05
1.2,33,8768,7,0,0.20802,0,1.7155e-05
1.2,93,640,1,0,0.22302,0,2.0013e-05
1.2,52,6464,1,0,0.242,0,2.0013e-05
1.2,53,1664,4,0,0.1975,0,1.7513e-05
1.2,60,448,5,4.4489e-17,0.17736,0,1.6013e-05
1.2,12,192,8,0,0.17899,0,1.6263e-05
1.2,66,1856,3,0,0.19022,0,1.668e-05
1.2,48,384,2,4.4449e-17,0.22095,0,2.0013e-05
1.2,95,4928,5,0,0.20502,0,1.6013e-05
1.2,49,384,6,4.4472e-17,0.1843,0,1.668e-05
1.2,84,192,10,0,0.17677,0,1.6013e-05
1.2,77,320,8,0,0.17997,0,1.6263e-05
1.2,100,2240,4,0,0.20534,0,1.7513e-05
1.2,40,6720,6,0,0.20096,0,1.668e-05
1.2,93,384,5,0,0.1777,0,1.6013e-05
1.2,50,640,7,0,0.19028,0,1.7156e-05
1.2,22,4928,2,4.4443e-17,0.22683,0,2.0013e-05
1.2,8,192,6,0,0.18355,0,1.668e-05
1.2,30,128,2,0,0.22029,0,2.0013e-05
1.2,58,192,8,0,0.17933,0,1.6263e-05
1.2,83,2240,3,0,0.19401,0,1.668e-05
1.2,100,7680,8,0,0.22882,0,1.6263e-05
1.2,60,448,7,0,0.18994,0,1.7156e-05
1.2,10,384,5,0,0.17632,0,1.6013e-05
1.2,26,320,1,4.4418e-17,0.22051,0,2.0013e-05
1.2,21,1408,10,0,0.17773,0,1.6013e-05
1.2,69,576,3,0,0.18533,0,1.668e-05
1.2,86,256,4,0,0.19357,0,1.7513e-05
1.2,23,320,9,5.5957e-17,0.1838,0,1.668e-05
1.2,11,3072,10,0,0.17812,0,1.6013e-05
1.2,43,2112,10,0,0.1813,0,1.6013e-05
1.2,20,640,4,4.4453e-17,0.19327,0,1.7513e-05
1.2,19,384,6,4.4472e-17,0.18381,0,1.668e-05
1.2,74,832,4,0,0.19573,0,1.7513e-05
1.2,31,832,2,0,0.22144,0,2.0013e-05
1.2,19,1472,3,4.446e-17,0.18497,0,1.668e-05
1.2,49,192,10,0,0.17651,0,1.6013e-05
1.2,21,512,4,0,0.19315,0,1.7513e-05
1.2,60,5184,5,0,0.19585,0,1.6013e-05
1.2,55,8768,3,0,0.21563,0,1.668e-05
1.2,27,5376,1,0,0.22934,0,2.0013e-05
1.2,54,320,3,0,0.18423,0,1.668e-05
1.2,100,2432,7,0,0.20251,0,1.7156e-05
1.2,88,384,1,0,0.22161,0,2.0013e-05
1.2,90,704,4,5.6018e-17,0.19571,0,1.7513e-05
1.2,71,4736,5,0,0.19689,0,1.6013e-05
1.2,66,640,10,0,0.17819,0,1.6013e-05
1.2,20,2112,1,0,0.22254,0,2.0013e-05
1.2,31,640,5,4.4453e-17,0.17711,0,1.6013e-05
1.2,13,5184,10,4.4608e-17,0.18042,0,1.6013e-05
1.2,57,448,4,4.4453e-17,0.1938,0,1.7513e-05
1.2,61,768,4,0,0.19491,0,1.7513e-05
1.2,46,2560,3,0,0.19035,0,1.668e-05
1.2,35,2688,10,4.45e-17,0.18164,0,1.6013e-05
1.2,69,2048,8,0,0.18691,0,1.6263e-05
1.2,37,1984,7,0,0.19277,0,1.7156e-05
1.2,10,320,2,0,0.22029,0,2.0013e-05
1.2,21,5376,6,4.4486e-17,0.19064,0,1.668e-05
1.2,44,896,2,4.0349e-17,0.22215,0,2.0017e-05
1.2,16,3776,10,0,0.17978,0,1.6013e-05
1.2,43,1152,10,4.4496e-17,0.17871,0,1.6013e-05
1.2,40,2944,6,4.4451e-17,0.19036,0,1.668e-05
1.2,94,2560,10,0,0.19019,0,1.6013e-05
1.2,21,8000,5,0,0.18735,0,1.6013e-05
1.2,22,448,1,4.4418e-17,0.22059,0,2.0013e-05
1.2,24,448,6,4.4453e-17,0.18397,0,1.668e-05
1.2,11,960,7,0,0.18926,0,1.7156e-05
1.2,86,3328,2,0,0.23732,0,2.0013e-05
1.2,4,576,9,0,0.18359,0,1.668e-05
1.2,97,1088,4,5.5733e-17,0.1981,0,1.7513e-05
1.2,51,2944,10,0,0.18491,0,1.6013e-05
1.2,7,640,8,4.4453e-17,0.17912,0,1.6263e-05
1.2,43,640,2,1.0031e-16,0.22148,0,2.0013e-05
1.2,64,512,4,0,0.19418,0,1.7513e-05
1.2,13,384,10,0,0.17637,0,1.6013e-05
1.2,28,3072,9,0,0.1885,0,1.6679e-05
1.2,16,128,9,0,0.18356,0,1.668e-05
1.2,55,7360,1,0,0.24646,0,2.0013e-05
1.2,36,320,7,1.0103e-16,0.18923,0,1.7156e-05
1.2,60,6464,5,0,0.20136,0,1.6013e-05
1.2,29,1344,5,0,0.17823,0,1.6013e-05
1.2,25,8384,3,0,0.19745,0,1.668e-05
1.2,53,2816,1,4.4437e-17,0.22885,0,2.0013e-05
1.2,53,192,6,0,0.18388,0,1.668e-05
1.2,77,6464,9,0,0.21584,0,1.6679e-05
1.2,67,768,4,0,0.19514,0,1.7513e-05
1.2,59,448,7,0,0.18992,0,1.7156e-05
1.2,2,256,4,0,0.19267,0,1.7513e-05
1.2,5,2368,6,0,0.18416,0,1.668e-05
1.2,96,192,1,0,0.22085,0,2.0013e-05
1.2,37,1536,2,0,0.22318,0,2.0013e-05
1.2,43,320,4,0,0.19325,0,1.7513e-05
1.2,46,9600,1,4.4429e-17,0.24959,0,2.0013e-05
1.2,76,576,9,0,0.18552,0,1.668e-05
1.2,40,192,1,0,0.22044,0,2.0013e-05
1.2,34,1408,8,0,0.18145,0,1.6263e-05
1.2,75,768,5,0,0.17893,0,1.6013e-05
1.2,58,128,1,0,0.22042,0,2.0013e-05
1.2,48,192,10,0,0.1765,0,1.6013e-05
1.2,94,1344,3,0,0.19022,0,1.668e-05
1.2,75,5888,3,0,0.21145,0,1.668e-05
1.2,42,1088,7,0,0.19109,0,1.7156e-05
1.2,93,576,1,0,0.22265,0,2.0013e-05
1.2,40,320,9,5.5957e-17,0.18404,0,1.668e-05
1.2,98,4928,5,0,0.20593,0,1.6013e-05
1.2,79,768,8,0,0.18183,0,1.6263e-05
1.2,89,512,1,0,0.22227,0,2.0013e-05
1.2,16,2944,5,0,0.1789,0,1.6013e-05
1.2,54,5888,1,0,0.24028,0,2.0013e-05
1.2,1,2048,9,0,0.1836,0,1.6679e-05
1.2,67,320,7,1.0103e-16,0.18966,0,1.7156e-05
1.2,28,320,6,1.0039e-16,0.18388,0,1.668e-05
1.2,13,832,8,0,0.17944,0,1.6263e-05
1.2,45,960,6,0,0.18565,0,1.668e-05
1.2,87,1600,4,0,0.20031,0,1.7513e-05
1.2,67,256,1,0,0.22086,0,2.0013e-05
1.2,66,768,5,0,0.1786,0,1.6013e-05
1.2,73,704,4,5.6018e-17,0.19513,0,1.7513e-05
1.2,58,1088,2,5.5733e-17,0.22341,0,2.0013e-05
1.2,27,384,5,0,0.1766,0,1.6013e-05
1.2,62,832,9,4.4468e-17,0.18606,0,1.668e-05
1.2,15,7680,4,0,0.20014,0,1.7513e-05
1.2,52,8768,4,0,0.22305,0,1.7513e-05
1.2,100,128,9,0,0.18395,0,1.668e-05
1.2,89,1024,8,0,0.18361,0,1.6263e-05
1.2,19,768,5,0,0.17685,0,1.6013e-05
1.2,99,5632,9,0,0.2188,0,1.6679e-05
1.2,65,7040,1,0,0.24989,0,2.0013e-05
1.2,28,128,2,0,0.22028,0,2.0013e-05
1.2,55,256,1,0,0.22073,0,2.0013e-05
1.2,80,2112,10,0,0.18573,0,1.6013e-05
1.2,26,192,2,0,0.22034,0,2.0013e-05
1.2,5,2240,3,0,0.18411,0,1.668e-05
1.2,56,384,6,4.4472e-17,0.18442,0,1.668e-05
1.2,61,128,9,0,0.18377,0,1.668e-05
1.2,60,1600,2,0,0.22543,0,2.0013e-05
1.2,2,1600,7,0,0.18891,0,1.7156e-05
1.2,50,2048,10,0,0.18196,0,1.6013e-05
1.2,2,192,10,0,0.17617,0,1.6013e-05
1.2,21,3776,9,0,0.18824,0,1.6679e-05
1.2,19,832,3,4.4429e-17,0.18427,0,1.668e-05
1.2,42,3200,7,3.9593e-17,0.19691,0,1.7143e-05
1.2,1,2816,3,4.4468e-17,0.18364,0,1.668e-05
1.2,65,576,5,0,0.1779,0,1.6013e-05
1.2,83,256,4,0,0.19353,0,1.7513e-05
1.2,76,3072,1,0,0.23377,0,2.0013e-05
1.2,16,640,4,4.4453e-17,0.19314,0,1.7513e-05
1.2,34,576,9,0,0.18439,0,1.668e-05
1.2,87,5888,3,0,0.21592,0,1.668e-05
1.2,46,384,6,4.4472e-17,0.18425,0,1.668e-05
1.2,36,128,1,0,0.22032,0,2.0013e-05
1.2,4,3648,1,0,0.22102,0,2.0013e-05
1.2,55,9984,5,0,0.21276,0,1.6013e-05
1.2,29,704,9,4.4545e-17,0.18447,0,1.668e-05
1.2,80,5184,2,0,0.24641,0,2.0013e-05
1.2,52,1024,8,0,0.18165,0,1.6263e-05
1.2,61,5184,8,4.4608e-17,0.19919,0,1.6292e-05
1.2,21,384,8,4.4472e-17,0.17925,0,1.6263e-05
1.2,80,8000,8,2.8674e-17,0.22157,0,1.6263e-05
1.2,58,576,1,0,0.22171,0,2.0013e-05
1.2,33,1536,6,0,0.18619,0,1.668e-05
1.2,10,1792,9,0,0.18447,0,1.668e-05
1.2,44,1344,3,0,0.18663,0,1.668e-05
1.2,95,5632,4,0,0.22654,0,1.7513e-05
1.2,47,192,8,0,0.17925,0,1.6263e-05
1.2,11,4544,7,4.4476e-17,0.19181,0,1.7156e-05
1.2,15,320,2,0,0.22036,0,2.0013e-05
1.2,85,576,2,0,0.22243,0,2.0013e-05
1.2,23,832,2,0,0.2211,0,2.0013e-05
1.2,48,1152,10,4.4496e-17,0.17901,0,1.6013e-05
1.2,45,2944,10,0,0.18388,0,1.6013e-05
1.2,20,256,7,0,0.18894,0,1.7156e-05
1.2,72,128,9,0,0.18382,0,1.668e-05
1.2,33,2560,5,0,0.18108,0,1.6013e-05
1.2,80,7040,8,2.9088e-17,0.21551,0,1.6263e-05
1.2,9,576,5,0,0.17639,0,1.6013e-05
1.2,63,448,1,4.4418e-17,0.22142,0,2.0013e-05
1.2,87,3200,1,0,0.23685,0,2.0013e-05
1.2,77,2048,7,0,0.19767,0,1.7156e-05
1.2,73,1728,10,0,0.18309,0,1.6013e-05
1.2,85,5632,10,0,0.20647,0,1.6013e-05
1.2,89,2432,7,0,0.201,0,1.7156e-05
1.2,92,6720,8,0,0.21909,0,1.6263e-05
1.2,46,1088,4,5.5733e-17,0.19523,0,1.7513e-05
1.2,60,320,10,0,0.17698,0,1.6013e-05
1.2,20,128,6,0,0.18358,0,1.668e-05
1.2,31,6144,8,0,0.19097,0,1.6263e-05
1.2,100,2368,7,4.4447e-17,0.20215,0,1.7156e-05
1.2,17,2688,3,0,0.18614,0,1.668e-05
1.2,58,448,9,0,0.18465,0,1.668e-05
1.2,3,832,9,4.4468e-17,0.18361,0,1.668e-05
1.2,47,320,4,0,0.1933,0,1.7513e-05
1.2,86,256,8,0,0.17982,0,1.6263e-05
1.2,88,192,10,0,0.1768,0,1.6013e-05
1.2,13,448,9,0,0.18374,0,1.668e-05
1.2,85,3968,7,0,0.20897,0,1.7156e-05
1.2,61,448,10,4.4548e-17,0.17738,0,1.6013e-05
1.2,86,3648,1,0,0.23897,0,2.0013e-05
1.2,1,5632,1,0,0.2205,0,2.0013e-05
1.2,74,2688,3,0,0.19508,0,1.668e-05
1.2,73,768,5,0,0.17886,0,1.6013e-05
1.2,85,384,2,4.4449e-17,0.22156,0,2.0013e-05
1.2,71,4544,8,3.06e-17,0.19907,0,1.6233e-05
1.2,39,256,3,0,0.18389,0,1.668e-05
1.2,91,896,4,4.0349e-17,0.19679,0,1.7521e-05
1.2,79,1408,5,8.2005e-17,0.18227,0,1.6013e-05
1.2,46,3328,1,0,0.22933,0,2.0013e-05
1.2,54,768,3,0,0.18548,0,1.668e-05
1.2,16,960,8,0,0.17967,0,1.6263e-05
1.2,93,7040,1,0,0.2627,0,2.0013e-05
1.2,88,1792,5,3.8779e-17,0.18495,0,1.6028e-05
1.2,32,192,10,0,0.17639,0,1.6013e-05
1.2,43,1344,3,0,0.18656,0,1.668e-05
1.2,56,3200,10,0,0.18691,0,1.6013e-05
1.2,86,5376,8,4.4552e-17,0.20818,0,1.6263e-05
1.2,88,576,9,0,0.18585,0,1.668e-05
1.2,25,5888,4,0,0.20197,0,1.7513e-05
1.2,91,640,1,0,0.22296,0,2.0013e-05
1.2,23,5888,3,0,0.19206,0,1.668e-05
1.2,93,768,2,0,0.2236,0,2.0013e-05
1.2,47,3456,7,0,0.19848,0,1.7156e-05
1.2,63,6144,10,0,0.20067,0,1.6013e-05
1.2,78,2432,10,4.4012e-17,0.18706,0,1.603e-05
1.2,11,2944,4,4.4451e-17,0.19454,0,1.7513e-05
1.2,64,320,5,4.4484e-17,0.17704,0,1.6013e-05
1.2,51,3072,6,0,0.19263,0,1.668e-05
1.2,16,192,6,0,0.18361,0,1.668e-05
1.2,50,448,9,0,0.18449,0,1.668e-05
1.2,12,256,6,0,0.18362,0,1.668e-05
1.2,16,384,10,0,0.17642,0,1.6013e-05
1.2,35,1408,6,4.4521e-17,0.18612,0,1.668e-05
1.2,32,256,1,0,0.22049,0,2.0013e-05
1.2,74,6720,7,0,0.22106,0,1.7155e-05
1.2,14,3328,9,0,0.18628,0,1.6679e-05
1.2,80,3776,2,0,0.23827,0,2.0013e-05
1.2,45,4544,4,0,0.20526,0,1.7513e-05
1.2,81,4544,9,0,0.20618,0,1.6679e-05
1.2,19,1536,5,0,0.17771,0,1.6013e-05
1.2,63,4352,8,0,0.19581,0,1.6263e-05
1.2,42,768,6,0,0.18505,0,1.668e-05
1.2,47,1728,4,0,0.19712,0,1.7513e-05
1.2,54,192,4,0,0.19305,0,1.7513e-05
1.2,63,1152,6,0,0.18724,0,1.668e-05
1.2,63,3776,6,0,0.19776,0,1.668e-05
1.2,10,384,8,4.4472e-17,0.17907,0,1.6263e-05
1.2,70,320,2,0,0.22112,0,2.0013e-05
1.2,66,3200,6,0,0.19616,0,1.668e-05
1.2,9,704,7,9.3697e-17,0.18904,0,1.7155e-05
1.2,59,3072,4,0,0.20322,0,1.7513e-05
1.2,98,128,10,0,0.17661,0,1.6013e-05
1.2,16,1728,2,0,0.22167,0,2.0013e-05
1.2,1,320,6,1.0039e-16,0.1835,0,1.668e-05
1.2,43,4928,8,4.085e-17,0.19215,0,1.6282e-05
1.2,46,384,9,4.4506e-17,0.18425,0,1.668e-05
1.2,30,960,10,0,0.17759,0,1.6013e-05
1.2,95,768,7,4.4509e-17,0.19226,0,1.7156e-05
1.2,65,9600,3,4.4464e-17,0.22508,0,1.668e-05
1.2,86,320,5,4.4484e-17,0.17734,0,1.6013e-05
1.2,29,256,8,0,0.17921,0,1.6263e-05
1.2,49,384,7,5.6825e-17,0.18955,0,1.7156e-05
1.2,7,2368,3,4.4447e-17,0.18442,0,1.668e-05
1.2,22,8768,10,0,0.18902,0,1.6013e-05
1.2,99,5184,6,7.6682e-17,0.21642,0,1.6632e-05
1.2,98,6720,2,3.0216e-17,0.2635,0,1.9952e-05
1.2,52,1536,7,3.8543e-17,0.19306,0,1.7148e-05
1.2,35,6144,10,0,0.18977,0,1.6013e-05
1.2,3,192,5,0,0.17617,0,1.6013e-05
1.2,9,4736,10,0,0.17878,0,1.6013e-05
1.2,95,2688,8,3.3722e-17,0.19401,0,1.6239e-05
1.2,31,2432,10,4.4012e-17,0.18049,0,1.602e-05
1.2,4,1408,10,0,0.17645,0,1.6013e-05
1.2,43,9152,10,0,0.20239,0,1.6013e-05
1.2,6,1088,7,0,0.18907,0,1.7156e-05
1.2,87,128,1,0,0.22056,0,2.0013e-05
1.2,76,256,7,0,0.18954,0,1.7156e-05
1.2,52,320,2,0,0.22087,0,2.0013e-05
1.2,26,192,10,0,0.17634,0,1.6013e-05
1.2,46,5888,4,0,0.2098,0,1.7513e-05
1.2,54,2944,2,4.442e-17,0.22942,0,2.0013e-05
1.2,16,1152,1,0,0.2211,0,2.0013e-05
1.2,91,1664,8,3.7141e-17,0.18736,0,1.6277e-05
1.2,34,704,7,9.3697e-17,0.18991,0,1.7154e-05
1.2,42,2432,10,4.4012e-17,0.18203,0,1.6022e-05
1.2,89,256,8,0,0.17985,0,1.6263e-05
1.2,26,640,6,5.6844e-17,0.18429,0,1.668e-05
1.2,66,576,6,0,0.18526,0,1.668e-05
1.2,31,2048,1,0,0.22375,0,2.0013e-05
1.2,27,576,1,0,0.22087,0,2.0013e-05
1.2,96,6464,10,0,0.21649,0,1.6013e-05
1.2,18,384,7,5.6825e-17,0.18903,0,1.7156e-05
1.2,58,4352,2,0,0.23571,0,2.0013e-05
1.2,59,320,4,0,0.19347,0,1.7513e-05
1.2,68,2432,10,4.4012e-17,0.18566,0,1.6028e-05
1.2,38,512,10,0,0.17706,0,1.6013e-05
1.2,29,384,9,4.4506e-17,0.18396,0,1.668e-05
1.2,50,5632,6,0,0.20133,0,1.668e-05
1.2,93,128,1,0,0.22058,0,2.0013e-05
1.2,80,1664,5,3.5903e-17,0.18358,0,1.6001e-05
1.2,5,896,4,4.0349e-17,0.19288,0,1.7514e-05
1.2,76,128,8,0,0.17926,0,1.6263e-05
1.2,15,4160,7,0,0.19258,0,1.7156e-05
1.2,47,704,8,4.4507e-17,0.1805,0,1.6263e-05
1.2,12,704,3,5.6018e-17,0.18389,0,1.668e-05
1.2,70,384,8,4.4472e-17,0.18006,0,1.6263e-05
1.2,31,5376,8,4.4552e-17,0.18946,0,1.6263e-05
1.2,83,192,7,0,0.18934,0,1.7156e-05
1.2,24,192,10,0,0.17633,0,1.6013e-05
1.2,86,4928,1,0,0.24628,0,2.0013e-05
1.2,21,576,3,0,0.18404,0,1.668e-05
1.2,60,8768,3,0,0.21855,0,1.668e-05
1.2,45,384,10,0,0.1769,0,1.6013e-05
1.2,80,5184,8,4.4608e-17,0.20551,0,1.6301e-05
1.2,30,8768,10,0,0.19369,0,1.6013e-05
1.2,21,2560,5,0,0.17929,0,1.6013e-05
1.2,25,832,8,0,0.17994,0,1.6263e-05
1.2,7,6720,4,3.0216e-17,0.19575,0,1.7509e-05
1.2,54,6144,6,0,0.2045,0,1.668e-05
1.2,20,960,8,0,0.17986,0,1.6263e-05
1.2,54,704,8,4.4507e-17,0.18074,0,1.6263e-05
1.2,40,448,8,4.4548e-17,0.17971,0,1.6263e-05
1.2,24,9600,7,0,0.20409,0,1.7155e-05
1.2,58,128,2,0,0.22042,0,2.0013e-05
1.2,53,6720,2,3.0216e-17,0.2436,0,1.998e-05
1.2,33,192,4,0,0.19289,0,1.7513e-05
1.2,11,1984,10,0,0.17735,0,1.6013e-05
1.2,65,3072,3,0,0.19513,0,1.668e-05
1.2,48,128,5,0,0.17637,0,1.6013e-05
1.2,92,3072,6,0,0.19998,0,1.668e-05
1.2,93,8768,1,0,0.27451,0,2.0013e-05
1.2,75,4736,2,4.4422e-17,0.24205,0,2.0013e-05
1.2,62,192,7,0,0.18919,0,1.7156e-05
1.2,53,4928,3,4.6541e-17,0.1998,0,1.6704e-05
1.2,40,2560,10,0,0.18213,0,1.6013e-05
1.2,38,6144,2,0,0.23493,0,2.0013e-05
1.2,56,8384,1,0,0.25145,0,2.0013e-05
1.2,42,1280,2,0,0.22302,0,2.0013e-05
1.2,16,7680,7,2.9158e-17,0.19672,0,1.7155e-05
1.2,12,2240,5,0,0.17767,0,1.6013e-05
1.2,79,384,5,0,0.17746,0,1.6013e-05
1.2,24,256,3,0,0.18373,0,1.668e-05
1.2,95,256,6,0,0.1845,0,1.668e-05
1.2,53,1280,5,4.4455e-17,0.17977,0,1.6013e-05
1.2,16,2432,10,4.4012e-17,0.17839,0,1.6016e-05
1.2,82,5888,2,0,0.25073,0,2.0013e-05
1.2,87,2048,7,0,0.19883,0,1.7156e-05
1.2,81,4736,3,0,0.20714,0,1.668e-05
1.2,66,5632,6,0,0.20703,0,1.668e-05
1.2,64,448,4,4.4453e-17,0.19394,0,1.7513e-05
1.2,50,320,4,0,0.19334,0,1.7513e-05
1.2,68,7360,10,0,0.20869,0,1.6013e-05
1.2,42,9984,9,7.3263e-17,0.21144,0,1.6679e-05
1.2,51,1792,1,0,0.22517,0,2.0013e-05
1.2,87,256,8,0,0.17983,0,1.6263e-05
1.2,99,2688,1,4.4423e-17,0.23567,0,2.0013e-05
1.2,61,9600,4,7.2568e-17,0.23169,0,1.7513e-05
1.2,25,256,5,0,0.17642,0,1.6013e-05
1.2,22,448,5,4.4489e-17,0.17659,0,1.6013e-05
1.2,38,6464,10,0,0.19212,0,1.6013e-05
1.2,30,256,10,0,0.17647,0,1.6013e-05
1.2,80,256,2,0,0.221,0,2.0013e-05
1.2,1,256,1,0,0.22016,0,2.0013e-05
1.2,76,2368,1,4.4417e-17,0.23035,0,2.0013e-05
1.2,35,576,6,0,0.18443,0,1.668e-05
1.2,9,1408,4,4.4465e-17,0.19332,0,1.7513e-05
1.2,11,192,5,0,0.17623,0,1.6013e-05
1.2,35,448,9,0,0.18419,0,1.668e-05
1.2,96,1024,6,0,0.18857,0,1.668e-05
1.2,20,1472,2,4.4446e-17,0.22172,0,2.0013e-05
1.2,97,256,6,0,0.18452,0,1.668e-05
1.2,60,4736,4,8.7329e-17,0.21041,0,1.7487e-05
1.2,76,3072,10,0,0.18977,0,1.6013e-05
1.2,66,2560,8,0,0.18876,0,1.6263e-05
1.2,25,9984,10,0,0.1928,0,1.6013e-05
1.2,56,7360,9,0,0.21027,0,1.6679e-05
1.2,6,1408,4,4.4465e-17,0.1931,0,1.7513e-05
1.2,68,9152,3,0,0.22497,0,1.668e-05
1.2,28,9152,3,0,0.20056,0,1.668e-05
1.2,49,3776,3,0,0.19458,0,1.668e-05
1.2,86,8000,6,0,0.22936,0,1.668e-05
1.2,67,384,1,0,0.22126,0,2.0013e-05
1.2,87,384,7,5.6825e-17,0.19018,0,1.7156e-05
1.2,88,256,7,0,0.18967,0,1.7156e-05
1.2,79,2112,4,0,0.2021,0,1.7513e-05
1.2,51,384,4,4.4472e-17,0.1935,0,1.7513e-05
1.2,66,128,2,0,0.22046,0,2.0013e-05
1.2,31,448,7,0,0.18935,0,1.7156e-05
1.2,5,960,5,0,0.17639,0,1.6013e-05
1.2,52,768,8,0,0.18083,0,1.6263e-05
1.2,72,192,7,0,0.18926,0,1.7156e-05
1.2,11,4736,9,0,0.1867,0,1.6679e-05
1.2,94,192,4,0,0.19334,0,1.7513e-05
1.2,8,896,7,3.855e-17,0.18909,0,1.7156e-05
1.2,3,3456,4,0,0.19327,0,1.7513e-05
1.2,42,3776,10,0,0.18567,0,1.6013e-05
1.2,41,128,7,0,0.18892,0,1.7156e-05
1.2,10,832,4,0,0.19306,0,1.7513e-05
1.2,94,3072,7,3.3162e-17,0.20582,0,1.7129e-05
1.2,14,5888,1,0,0.22537,0,2.0013e-05
1.2,27,2560,10,0,0.18019,0,1.6013e-05
1.2,39,1344,5,0,0.17895,0,1.6013e-05
1.2,58,1216,6,0,0.18713,0,1.668e-05
1.2,99,8768,3,0,0.24135,0,1.668e-05
1.2,3,448,9,0,0.18354,0,1.668e-05
1.2,65,4160,7,0,0.20541,0,1.7156e-05
1.2,72,6144,6,0,0.21151,0,1.668e-05
1.2,45,2240,8,0,0.18461,0,1.6263e-05
1.2,18,9984,2,2.7984e-17,0.23213,0,2.0013e-05
1.2,68,7680,5,0,0.2101,0,1.6013e-05
1.2,41,320,10,0,0.17672,0,1.6013e-05
1.2,59,256,2,0,0.22078,0,2.0013e-05
1.2,79,448,8,4.4548e-17,0.18049,0,1.6263e-05
1.2,12,256,10,0,0.17628,0,1.6013e-05
1.2,17,2816,7,0,0.19152,0,1.7156e-05
1.2,63,128,9,0,0.18378,0,1.668e-05
1.2,9,6144,2,0,0.22365,0,2.0013e-05
1.2,72,128,2,0,0.22049,0,2.0013e-05
1.2,82,1728,3,0,0.19127,0,1.668e-05
1.2,2,5632,3,0,0.18419,0,1.668e-05
1.2,97,1280,4,0,0.19927,0,1.7513e-05
1.2,81,6464,1,0,0.25418,0,2.0013e-05
1.2,1,3200,5,0,0.17634,0,1.6013e-05
1.2,22,2560,10,0,0.17944,0,1.6013e-05
1.2,93,2240,8,0,0.19071,0,1.6263e-05
1.2,53,576,1,0,0.22157,0,2.0013e-05
1.2,62,2432,2,4.9493e-17,0.22882,0,2.0027e-05
1.2,62,4736,3,0,0.20159,0,1.668e-05
1.2,21,3200,10,0,0.18019,0,1.6013e-05
1.2,70,128,9,0,0.18381,0,1.668e-05
1.2,81,768,9,0,0.18649,0,1.668e-05
1.2,92,960,7,0,0.19315,0,1.7156e-05
1.2,29,128,10,0,0.17629,0,1.6013e-05
1.2,76,1856,9,3.424e-17,0.19136,0,1.6666e-05
1.2,9,6464,9,0,0.18727,0,1.6679e-05
1.2,60,3200,4,0,0.20417,0,1.7513e-05
1.2,5,448,4,4.4453e-17,0.19275,0,1.7513e-05
1.2,89,320,4,0,0.19388,0,1.7513e-05
1.2,56,512,8,0,0.18024,0,1.6263e-05
1.2,95,8384,10,0,0.22925,0,1.6013e-05
1.2,71,1792,6,0,0.19049,0,1.668e-05
1.2,57,1024,3,0,0.18649,0,1.668e-05
1.2,43,1216,8,0,0.1816,0,1.6263e-05
