Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,lambda_parallel_instances,lambda_allocated_memory,latency,cost,reliability,scalability
2.2,9,0,0,7300,5,0.1,8800,210,8,89,704,0,1.5583,0,2.7656e-05
2.2,3,0,0,3400,8,0.3,4300,65,2,6,3456,0,1.2681,0,4.9072e-05
2.2,9,0,0,3850,2,0.9,500,255,9,38,640,0,1.4667,0,2.9745e-05
2.2,4,1,1,8500,1,0.4,3400,51,9,74,5632,2.963e-17,1.572,0,0.00014287
2.2,8,0,1,4950,4,0.8,7850,173,2,46,1600,0,1.4714,0,0.00013363
2.2,8,1,1,3400,7,0.9,1150,46,2,33,1088,6.79573184951e-17,90071993.9665,0,-10007.999043
2.2,9,1,0,3900,8,0.3,7650,12,7,37,1728,4.0534e-17,2.64,0,2.8087e-05
2.2,9,1,1,5300,4,0,7450,530,6,69,4352,0,1.4093,0,0.00012788
2.2,1,1,1,5650,7,0.4,7500,28,2,71,256,0,2.4034,0,0.00021847
2.2,7,0,1,9950,9,0.1,9850,614,9,82,192,0,1.4996,0,0.00013623
2.2,1,0,1,3400,8,0.6,4850,11,8,20,448,0,2.4366,0,0.00022148
2.2,3,0,1,3050,7,0,9500,10,2,66,704,0,1.6973,0,0.0001542
2.2,10,0,1,8100,2,0.1,9400,243,6,18,640,0,1.4422,0,0.00013094
2.2,7,1,0,5150,5,1,900,784,7,46,1088,0,4.7186,0,3.1527e-05
2.2,6,0,0,1550,2,0.2,7800,326,6,95,2816,0,0.49578,0,3.306e-05
2.2,6,1,1,5450,2,0.2,2850,12,5,98,5888,3.8048e-17,1.4991,0,0.00013398
2.2,3,0,0,4600,4,0.9,7750,11,4,54,4928,4.4492e-17,1.8108,0,4.9852e-05
2.2,1,0,1,750,2,0.9,5050,157,8,52,2944,0,2.4366,0,0.00022145
2.2,3,0,1,6850,7,0.3,9600,96,6,7,1280,4.4482469936e-17,4222126.3459,0,469.12511528
2.2,4,0,0,7750,3,0.4,5900,9,10,38,6144,0,1.4249,0,4.259e-05
2.2,4,0,1,2750,3,0.1,6550,396,9,47,9152,0,1.6175,0,0.00014688
2.2,3,1,1,6450,9,0.9,7950,165,7,9,192,0,1.6477,0,0.00014973
2.2,4,1,0,3650,8,0.7,1200,645,4,53,1728,0,2.6171,0,4.2391e-05
2.2,9,1,1,1900,6,0,6000,1000,3,52,256,0,1.4081,0,0.00012795
2.2,8,1,1,8450,3,0.2,3200,17,7,57,896,0,1.4203,0,0.00012903
2.2,8,0,1,6000,3,0.4,8300,38,1,15,9152,0,1.4752,0,0.00013369
2.2,2,0,0,3500,9,1,8500,220,10,78,128,0,2.5667,0,7.3749e-05
2.2,6,0,0,9250,9,0.3,1950,28,2,13,5184,0,4.6317,0,3.3178e-05
2.2,3,1,0,5000,4,0.2,6300,13,7,47,9600,0,0.91061,0,5.1201e-05
2.2,7,1,1,6550,5,0.6,550,614,10,21,4928,0,1.4344,0,0.00013303
2.2,7,0,1,6100,1,0.9,1200,342,3,95,3072,3.3188541373e-17,9851625.7166,0,1094.6250491
2.2,9,1,1,1750,10,1,8650,784,1,77,704,3.9027e-17,1.4098,0,0.00012786
2.2,3,1,0,1550,3,0.4,5800,51,8,75,512,0,0.68193,0,4.9801e-05
2.2,2,0,1,4800,9,0,5000,377,3,45,576,0,1.908,0,0.00017341
2.2,8,1,0,650,7,0.2,9700,40,3,9,5632,0,0.53013,0,2.8907e-05
2.2,9,1,1,8400,8,0.7,6450,711,7,1,3200,0,1.4087,0,0.00012789
2.2,7,1,1,8250,5,0.7,9850,28,10,92,2432,3.4956e-17,1.4527,0,0.000132
2.2,2,0,1,9550,9,0.5,700,677,6,38,2112,0,1.908,0,0.00017341
2.2,5,0,1,2550,6,0.8,2650,96,6,57,4928,3.99542649458e-17,28147499.2205,0,-3127.4996005
2.2,7,1,0,6000,5,0.8,9400,864,1,63,3072,0,4.4719,0,3.1539e-05
2.2,8,0,0,7400,1,0.7,7600,16,3,66,192,0,0.71924,0,2.8683e-05
2.2,10,1,1,2500,5,0.4,5200,30,8,85,2112,0,1.3931,0,0.0001265
2.2,10,0,1,2900,1,0.2,7850,14,3,27,960,0,1.4433,0,0.00013101
2.2,5,1,0,2650,5,1,7800,129,2,63,1152,0,2.004,0,3.603e-05
2.2,10,1,1,9400,7,0.2,4200,200,9,61,576,0,1.3892,0,0.00012617
2.2,9,1,1,1950,9,0.5,6650,28,4,35,3456,3.5847e-17,1.4115,0,0.00012816
2.2,1,0,1,6300,4,0.1,3750,135,8,31,3968,0,2.4365,0,0.00022146
2.2,1,0,0,6950,5,0.1,3900,18,7,41,256,0,1.4111,0,0.00011645
2.2,6,0,0,650,10,0,4750,9,3,9,4352,4.7305e-17,0.39274,0,3.3193e-05
2.2,2,1,1,2750,4,0.5,2250,746,3,18,128,0,1.8638,0,0.00016941
2.2,1,1,0,2800,1,1,7400,481,1,96,1088,0,1.4466,0,0.00013243
2.2,8,1,1,9100,10,0.8,8200,21,1,76,704,4.4609e-17,1.4207,0,0.00012898
2.2,3,1,0,3400,8,0.1,5800,123,9,8,3200,0,0.81201,0,4.9755e-05
2.2,2,0,1,1750,4,0.9,7450,377,8,26,5632,0,1.9084,0,0.00017342
2.2,1,1,0,2600,1,0.6,3150,614,2,86,2048,0,1.4482,0,0.00013278
2.2,2,1,0,3900,9,0.2,8100,268,6,76,320,0,1.1688,0,6.9417e-05
2.2,6,0,0,4400,7,0.4,3150,17,1,16,832,8.2949e-17,2.4408,0,3.3073e-05
2.2,9,0,1,6000,3,0.8,8450,436,5,21,2048,0,1.4612,0,0.00013268
2.2,7,0,0,9050,5,0.1,9550,62,9,43,704,0,1.5464,0,3.1267e-05
2.2,5,1,1,650,6,1,5600,83,8,70,256,0,1.4966,0,0.00013603
2.2,8,1,1,7450,6,0.3,1650,16,1,85,448,4.4548e-17,1.4204,0,0.00012896
2.2,9,0,0,7650,6,0.7,4900,117,7,20,2816,0,7.9591,0,2.7709e-05
2.2,9,1,1,3150,8,0.2,8350,33,5,20,128,0,1.4084,0,0.00012796
2.2,1,0,1,9050,4,0.2,8650,123,2,69,448,0,2.4361,0,0.00022141
2.2,10,1,0,5350,6,0.7,2000,46,9,57,2048,0,6.0049,0,2.6321e-05
2.2,7,0,1,9050,6,0.3,4300,59,6,91,1088,0,1.5007,0,0.00013635
2.2,7,1,1,7350,3,0.1,2700,746,7,69,576,0,1.4477,0,0.00013152
2.2,2,0,0,800,7,0.1,500,165,5,73,4928,4.44428446e-17,1407375.7362,0,156.3750621
2.2,7,0,0,5800,6,0.3,8700,59,3,42,3776,0,2.5142,0,3.1332e-05
2.2,10,0,1,1350,3,0.2,4000,44,3,11,192,0,1.4421,0,0.00013097
2.2,4,1,0,7150,9,0.7,5800,75,2,39,1856,0,5.2579,0,4.2422e-05
2.2,8,1,1,4900,2,0.5,9950,12,9,40,4352,0,1.4256,0,0.00012934
2.2,6,0,1,9900,10,0.5,900,35,5,41,4544,0,1.5231,0,0.00013831
2.2,7,1,0,500,4,1,5700,17,3,26,448,0,0.67198,0,3.1551e-05
2.2,4,1,1,9150,9,0,3050,530,10,27,8384,0,1.5432,0,0.0001451
2.2,2,0,0,5550,4,0.5,7750,26,5,87,576,0,1.3443,0,6.8555e-05
2.2,10,1,0,8400,8,0.8,7100,1000,4,65,1984,0,14.3571,0,2.61223e-05
2.2,1,0,0,9600,6,1,2600,75,3,9,5632,0,2.7522,0,0.00011645
2.2,6,1,1,3400,2,0.1,2450,123,1,1,2688,4.45e-17,1.4684,0,0.00013337
2.2,2,0,0,900,4,1,1550,25,2,20,128,0,0.98903,0,7.4467e-05
2.2,3,0,0,4100,10,1,2350,36,6,65,256,0,3.9138,0,4.9116e-05
2.2,3,1,1,3100,1,0.9,6050,68,4,92,384,0,1.648,0,0.00014977
2.2,10,1,1,9600,4,0.7,1050,823,7,60,384,5.03189231338e-17,56294996.7316,0,-6254.99935634
2.2,7,1,1,7150,6,0.4,3750,142,3,3,384,0,1.448,0,0.00013149
2.2,2,0,0,6750,1,0.2,1350,35,2,61,128,0,0.98706,0,8.423e-05
2.2,5,0,0,1550,8,0,4050,8,5,87,192,0,0.4458,0,3.5656e-05
2.2,3,0,1,9650,10,0.4,2800,436,9,69,5376,0,1.6959,0,0.00015408
2.2,1,0,1,1400,7,0.4,1600,129,5,66,4160,0,2.4375,0,0.00022154
2.2,2,0,1,7350,10,0.3,3000,149,8,61,8384,0,1.9101,0,0.00017356
2.2,7,0,0,6450,2,0.4,4050,481,4,80,6464,2.92602340143e-17,78812994.6711,0,-8756.99924427
2.2,7,0,0,2150,6,0.8,2650,19,10,16,6144,0,2.2971,0,3.1554e-05
2.2,4,0,0,2700,3,0.1,7350,27,9,63,1280,0,0.60749,0,4.2084e-05
2.2,9,0,0,9850,9,0.3,8250,13,1,62,192,0,7.3134,0,2.7739e-05
2.2,3,1,1,2000,2,0.4,1800,232,1,74,1600,0,1.6494,0,0.00014975
2.2,2,1,1,1100,2,1,7600,26,10,50,768,0,1.865,0,0.00016953
2.2,3,1,0,6200,5,0.1,1800,21,3,72,1152,0,0.87113,0,4.995e-05
2.2,9,1,1,3500,7,0.7,5750,952,6,89,960,0,1.4085,0,0.00012792
2.2,3,1,0,1650,10,0.2,5950,9,7,75,384,0,0.83445,0,4.9825e-05
2.2,5,1,0,1150,6,0,1800,864,1,64,2944,0,0.43277,0,3.5978e-05
2.2,10,0,0,5000,2,0.3,4800,9,4,81,640,0,1.0833,0,2.6085e-05
2.2,3,0,1,1650,9,0.1,4150,42,6,26,384,0,1.6955,0,0.0001541
2.2,4,0,0,750,3,0.2,8900,49,7,94,192,0,0.55644,0,4.4052e-05
2.2,10,0,0,9800,4,0.1,3950,9,5,100,320,0,1.8213,0,2.6029e-05
2.2,1,1,0,8100,7,1,6900,62,8,64,3328,0,2.7552,0,0.00011862
2.2,2,0,1,3950,9,0.9,5500,281,2,37,192,0,1.908,0,0.00017341
2.2,5,0,1,4150,2,0.1,9050,711,8,42,1984,0,1.5473,0,0.00014061
2.2,2,1,0,550,9,1,7250,12,10,95,256,0,1.027,0,6.9684e-05
2.2,8,1,1,3850,5,0.4,6750,54,6,95,1088,0,1.4196,0,0.00012902
2.2,3,1,1,9450,1,0.8,6300,129,6,29,832,0,1.6477,0,0.00014975
2.2,9,1,0,4750,5,1,9100,505,6,6,576,0,5.4911,0,2.7969e-05
2.2,3,1,1,9950,8,0.3,6500,25,3,69,384,5.63776648629e-17,33776998.8537,0,-3752.99953967
2.2,6,1,0,500,4,0,7650,106,10,62,4544,0,0.37123,0,3.5313e-05
2.2,1,0,0,2850,3,0.6,6200,310,7,1,128,0.71754,1.4379,0,0.00019927
2.2,1,1,1,9650,9,0.2,5150,56,10,19,768,0,2.4031,0,0.00021844
2.2,3,1,0,6850,3,0.7,4150,295,5,54,5376,0,1.4964,0,4.9769e-05
2.2,10,0,0,900,1,0.5,5900,72,10,57,1664,0,0.36734,0,2.8048e-05
2.2,3,1,0,1800,5,0,6750,864,8,37,2368,0,0.57837,0,4.9746e-05
2.2,2,0,1,5450,3,1,6000,359,1,42,1152,0,1.9086,0,0.00017341
2.2,8,1,0,900,9,0.9,7000,326,7,42,3456,0,1.858,0,2.8847e-05
2.2,3,1,1,2400,5,0.4,5700,54,8,11,5184,0,1.6483,0,0.00014981
2.2,10,0,1,8800,7,0,8850,359,1,83,4160,0,1.4472,0,0.00013097
2.2,3,0,0,5100,8,0.2,1600,111,7,16,896,3.8348e-17,1.2731,0,4.9066e-05
2.2,7,1,0,8250,4,0,8750,645,7,64,1792,0,0.67645,0,3.1521e-05
2.2,5,0,0,1650,6,0.1,5250,27,10,36,2688,0,0.58876,0,3.5778e-05
2.2,7,0,1,3650,1,0.4,8850,9,1,27,512,0,1.5005,0,0.00013631
2.2,4,0,1,1850,2,0.6,4800,56,8,30,5376,3.18129641821e-17,22517999.7553,0,2501.99994007
2.2,2,0,1,6850,4,0.5,3650,377,1,16,8000,0,1.91,0,0.00017341
2.2,10,1,1,6700,9,0.3,4350,117,10,24,192,0,1.3796,0,0.00012723
2.2,5,0,0,1350,2,0.6,3450,157,9,3,2432,5.29254709103e-17,10555312.1968,0,1172.81243856
2.2,10,0,0,7100,9,0.3,5600,35,5,93,2368,5.17116300263e-17,56295001.2321,0,6254.99950877
2.2,6,1,1,2750,9,0.8,7900,416,1,63,1344,5.3618e-17,1.4694,0,0.00013339
2.2,4,0,1,2750,2,0.2,5750,28,2,26,832,0,1.617,0,0.00014697
2.2,7,1,1,1300,8,0.1,1750,33,1,35,8384,0,1.455,0,0.00013178
2.2,4,1,0,3050,3,0.8,8800,68,4,96,1856,0,1.1027,0,4.2524e-05
2.2,1,0,0,6150,7,0.9,8100,784,6,24,8384,0,2.3457,0,0.00011641
2.2,5,1,1,5550,5,0.5,6200,416,7,98,6144,0,1.4976,0,0.00013601
2.2,4,1,0,8050,9,0.2,9800,54,6,47,128,0,2.1385,0,4.2432e-05
2.2,6,0,0,500,4,0.7,10000,96,1,14,320,5.9327479327e-17,8444250.0501,0,938.24995544
2.2,5,1,1,6450,7,0.8,2550,35,2,86,192,0,1.4971,0,0.00013604
2.2,5,0,0,4200,9,0.1,5000,56,4,89,256,0,1.0494,0,3.5645e-05
2.2,4,1,1,2050,7,0.7,6100,8,2,60,1408,0,1.5705,0,0.00014262
2.2,5,0,1,1650,4,0.7,5900,42,3,99,256,0,1.5475,0,0.00014066
2.2,8,1,1,4900,5,0.6,7050,20,6,75,448,4.4548e-17,1.4201,0,0.00012897
2.2,5,0,1,9200,7,0.3,1650,12,3,56,448,0,1.5486,0,0.00014067
2.2,1,0,1,6150,7,0.6,4950,117,1,54,1408,4.8290085959e-17,2814752.2042,0,312.75019554
2.2,3,1,1,1000,2,0.7,3300,220,2,54,448,0,1.6479,0,0.00014972
2.2,5,0,1,5150,8,0.6,6500,711,6,96,256,0,1.547,0,0.00014061
2.2,1,0,0,4800,7,0.4,3150,200,6,89,128,0,1.6572,0,0.00011642
2.2,4,1,1,4500,8,0.7,4450,14,5,87,832,4.1688e-17,1.5692,0,0.00014259
2.2,9,1,0,6550,1,1,7250,255,4,15,640,3.987251234909e-17,101330992.2596,0,-11258.99904051
2.2,10,1,1,9100,4,0.1,8200,157,2,71,4352,0,1.3912,0,0.00012617
2.2,8,0,1,3750,9,0.4,6800,65,5,24,128,0,1.471,0,0.00013364
2.2,3,1,1,7650,2,1,8950,677,1,44,128,0,1.6477,0,0.00014974
2.2,10,0,1,7550,10,0.6,7950,30,5,18,2368,5.1712e-17,1.4428,0,0.00013109
2.2,1,0,1,750,7,0.7,8400,51,5,53,576,0,2.4363,0,0.00022146
2.2,4,1,1,3000,10,0.9,9450,13,10,67,512,0,1.5682,0,0.00014254
2.2,10,1,1,2300,10,0.1,8400,101,7,26,3776,0,1.3899,0,0.00012622
2.2,7,0,1,6250,1,0.4,9450,87,3,100,192,0,1.4999,0,0.00013624
2.2,4,0,1,7350,5,0.1,3900,310,3,45,3968,0,1.6175,0,0.00014689
2.2,4,0,0,5450,9,0.2,5150,557,8,86,1280,0,1.665,0,4.1914e-05
2.2,4,0,1,6550,3,0.8,3200,359,6,95,448,0,1.6167,0,0.00014689
2.2,5,1,1,8300,1,0.7,5850,784,8,90,3328,0,1.4974,0,0.00013596
2.2,10,1,0,4450,7,0.9,7550,1000,2,58,1728,3.481435512236e-17,225179988.8537,0,-25019.9979037
2.2,4,1,0,6250,3,0,2850,11,3,86,7680,0,0.63375,0,4.4405e-05
2.2,10,1,1,3900,2,0.5,550,281,6,74,3776,0,1.3899,0,0.00012618
2.2,3,0,0,9150,8,0.3,5100,12,1,91,576,0,2.4406,0,4.9216e-05
2.2,7,1,1,1850,3,0.2,9350,33,8,35,4736,4.4602e-17,1.4527,0,0.00013187
2.2,5,0,1,7700,5,0.5,5900,25,3,8,4352,0,1.5484,0,0.00014067
2.2,9,0,1,3100,10,0.6,9350,200,6,45,768,0,1.4611,0,0.00013269
2.2,2,0,1,5650,4,1,4050,14,1,97,1984,0,1.9148,0,0.00017385
2.2,6,0,0,8700,10,0.5,2500,210,2,69,1088,0,7.6037,0,3.3024e-05
2.2,6,1,0,8450,4,0.1,550,19,4,58,256,0,1.0962,0,3.3462e-05
2.2,2,0,0,4600,8,0.9,6800,92,3,70,960,0,2.6142,0,6.8442e-05
2.2,7,1,1,8950,6,0.7,6250,585,2,3,4928,0,1.4482,0,0.00013149
2.2,9,1,0,8400,2,0.2,8350,38,9,27,3072,0,1.1765,0,2.8084e-05
2.2,6,0,1,1050,1,0.8,7500,129,8,17,5376,0,1.5198,0,0.00013811
2.2,6,1,1,6900,8,0.9,900,42,8,24,960,0,1.4686,0,0.00013341
2.2,10,1,1,9000,2,0.2,2900,101,6,14,3200,3.56138321154e-17,14073750.2248,0,1563.74999684
2.2,1,1,1,6500,4,0.2,6150,614,7,55,2560,0,2.4031,0,0.00021841
2.2,1,0,1,4350,1,0,2000,243,3,61,8768,0,2.5951,0,0.0002388
2.2,1,1,0,5050,7,0.5,7750,51,3,91,256,0,1.7696,0,0.00011844
2.2,3,0,0,9800,2,0.4,1150,557,6,60,384,0,1.1418,0,5.5719e-05
2.2,6,1,0,6400,2,0,5000,436,9,69,640,0,0.58642,0,3.3404e-05
2.2,2,1,1,3950,9,0.8,4800,645,1,28,1088,0,1.8644,0,0.00016941
2.2,3,0,1,6950,3,0.5,8950,14,5,17,6464,0,1.6995,0,0.00015445
2.2,1,1,0,6750,6,0.1,9200,101,6,95,192,5.9978215843e-17,2814751.206,0,312.75009255
2.2,8,1,1,9750,10,0.1,8900,65,1,74,1088,0,1.4198,0,0.00012892
2.2,5,0,1,2850,4,0.4,4050,79,6,63,1600,0,1.548,0,0.0001407
2.2,10,1,1,8050,8,0.3,5300,22,1,43,448,4.4548e-17,1.3907,0,0.00012618
2.2,10,1,0,6550,2,0.9,3900,585,1,9,1216,4.8592e-17,2.3653,0,2.6128e-05
2.2,9,0,1,2850,10,0.1,9850,42,9,4,3200,0,1.4616,0,0.0001327
2.2,9,0,1,600,9,0,8000,72,6,83,256,0,1.4608,0,0.00013276
2.2,8,0,1,2000,2,0.1,9800,952,10,57,896,0,1.3389,0,0.00012163
2.2,6,1,0,2350,7,0.9,4400,173,5,74,3648,0,2.6491,0,3.3461e-05
2.2,2,0,1,2250,4,0,3000,326,3,94,2112,0,1.9089,0,0.00017341
2.2,4,0,0,6750,10,0.9,7850,68,9,1,704,0,7.3305,0,4.1907e-05
2.2,2,0,1,6950,7,0.1,5100,530,1,52,4160,0,1.9113,0,0.00017341
2.2,8,0,0,7000,2,0.6,6350,359,1,38,1344,4.86144295454e-17,22517999.8497,0,2501.99982155
2.2,6,0,1,1500,6,0.6,2250,268,5,19,320,0,1.5192,0,0.00013807
2.2,1,0,1,3500,10,0.6,3500,200,3,91,7360,0,2.4394,0,0.00022141
2.2,8,0,1,9900,6,0.1,4600,557,9,26,1344,0,1.4716,0,0.00013356
2.2,1,1,1,2200,3,0.2,2200,17,4,46,8000,0,2.4165,0,0.00021964
2.2,2,1,0,1750,8,0.9,2100,23,8,95,192,0,1.4214,0,6.9463e-05
2.2,8,0,0,7350,2,0.6,4550,342,2,46,3328,3.2033e-17,1.7681,0,2.8569e-05
2.2,9,1,1,3800,7,0.8,6500,181,3,27,1472,4.734338204211e-17,101330993.0256,0,-11258.99894042
2.2,2,0,0,3650,7,0.2,2850,14,9,73,8384,4.4457e-17,1.0883,0,7.0376e-05
2.2,9,1,1,7100,7,0.2,750,142,5,99,3776,0,1.4102,0,0.00012808
2.2,5,0,0,5350,6,0.6,5650,49,8,53,2240,0,3.0168,0,3.5696e-05
2.2,1,0,1,5100,5,0.1,6900,396,6,42,2112,0,2.436,0,0.00022141
2.2,8,1,1,1900,9,0.2,3400,784,5,40,9152,0,1.4201,0,0.0001288
2.2,8,0,1,5550,6,0.5,8500,243,5,48,7040,0,1.4727,0,0.00013362
2.2,1,1,0,5400,2,0.9,2800,165,10,19,4352,0,1.3783,0,0.00012911
2.2,3,0,1,2300,4,0.9,2750,9,8,76,128,0,1.6958,0,0.00015412
2.2,10,1,1,5250,5,0.5,4100,35,9,87,512,0,1.3898,0,0.00012626
2.2,8,0,1,9350,7,1,3750,377,3,2,2368,0,1.471,0,0.00013363
2.2,6,0,0,8050,1,0.9,2250,255,10,73,1088,0,0.67732,0,3.4823e-05
2.2,10,0,0,9750,9,0.8,1300,243,6,56,320,0,19.097,0,2.59374e-05
2.2,9,0,1,8250,7,0.6,4100,181,9,20,2560,0,1.4614,0,0.0001327
2.2,4,1,0,1200,2,0.7,3000,17,10,52,320,0,0.59904,0,4.327e-05
2.2,3,1,0,2200,5,1,8250,377,7,61,1280,0,1.3479,0,4.9754e-05
2.2,8,0,0,2800,1,0.8,7650,711,9,46,384,0,0.46838,0,2.8607e-05
2.2,2,1,1,1650,4,0.6,5250,68,8,78,5184,0,1.8677,0,0.00016976
2.2,9,1,1,5650,1,1,9150,40,6,2,576,5.5513e-17,1.4081,0,0.00012799
2.2,3,0,0,5850,2,0.6,6700,65,8,61,320,0,0.98131,0,4.9105e-05
2.2,9,0,1,4450,3,0.7,2450,396,4,17,3776,0,1.4611,0,0.00013271
2.2,4,1,1,5100,5,0,3250,310,3,89,3200,0,1.5684,0,0.00014241
2.2,5,1,0,1600,7,0.4,4300,10,2,55,5376,4.4502e-17,1.0084,0,3.6819e-05
2.2,9,0,0,3000,8,0.1,5500,21,2,4,1088,0,1.0862,0,2.7708e-05
2.2,9,1,1,9050,6,0.4,1700,149,10,36,2560,5.0910355888e-17,6333188.3743,0,703.68757091
2.2,2,1,1,6200,8,0.3,3350,26,2,76,832,4.4468e-17,1.8658,0,0.00016959
2.2,2,0,1,800,3,0.3,5800,72,8,70,1984,0,1.9092,0,0.00017354
2.2,6,0,1,900,10,0.9,6600,505,7,69,1536,0,1.5196,0,0.00013806
2.2,5,0,0,3650,5,0.2,2550,9,1,100,448,0,0.95482,0,3.5691e-05
2.2,7,0,1,8150,1,0.4,1600,190,6,83,3072,0,1.5003,0,0.0001363
2.2,5,1,1,3250,9,0.8,950,9,2,9,384,0,1.4973,0,0.00013604
2.2,3,1,0,6850,4,0.3,8250,16,1,70,192,0,1.1997,0,4.9785e-05
2.2,4,1,1,8150,9,0.7,7550,11,9,80,832,0,1.5693,0,0.00014261
2.2,7,1,1,7000,2,0.3,1900,15,5,75,192,5.1075e-17,1.4485,0,0.00013158
2.2,2,1,1,7900,3,0.8,7900,129,1,22,576,5.9265891158e-17,5629501.3983,0,625.50011766
2.2,4,0,0,6750,10,0.3,2100,157,7,73,192,5.59857108303e-17,22518000.9207,0,-2501.99975108
2.2,1,1,1,9600,5,0.5,7650,38,9,86,256,0,2.4032,0,0.00021846
2.2,10,1,0,2800,8,0.1,4800,952,4,74,832,0,1.015,0,2.6144e-05
2.2,7,1,0,5350,4,0.8,7950,326,8,85,576,0,3.1573,0,3.1529e-05
2.2,10,0,0,950,6,0.4,1500,28,3,26,256,0,0.9436,0,2.6044e-05
2.2,6,0,0,1450,8,0.7,2650,72,10,84,3072,0,1.7697,0,3.328e-05
2.2,4,1,1,5400,1,0.4,8450,56,4,10,2944,0,1.5676,0,0.00014241
2.2,1,0,0,6150,8,0.6,2550,27,10,7,3328,3.5677e-17,2.0851,0,0.00011648
2.2,5,0,1,2100,4,0.1,6250,10,8,47,384,0,1.5482,0,0.00014066
2.2,8,1,0,6350,10,0.5,10000,87,1,67,448,0,7.2126,0,2.8878e-05
2.2,6,0,1,1300,5,0.6,1800,268,6,23,5376,0,1.5196,0,0.00013809
2.2,10,1,0,9100,5,0.2,2900,22,10,22,2368,0,2.9116,0,2.6363e-05
2.2,4,0,1,4800,5,0.8,7150,26,10,52,256,0,1.6168,0,0.00014696
2.2,6,1,0,1350,2,0.3,9950,92,3,11,192,0,0.48461,0,3.3371e-05
2.2,1,0,1,2200,5,0.8,4600,295,5,67,1216,0,2.4361,0,0.00022142
2.2,7,1,0,3950,1,0.8,7850,14,2,10,640,4.4591e-17,0.50548,0,3.1553e-05
2.2,3,1,0,9050,1,0.4,9750,614,8,12,3776,0,0.70211,0,4.9739e-05
2.2,7,0,0,2500,4,0,7200,13,9,84,5888,3.434301820746e-17,157625987.4408,0,-17513.99851821
2.2,9,1,1,7750,8,0.2,7400,281,5,40,3200,0,1.409,0,0.0001279
2.2,7,0,1,6200,2,0.3,4450,190,6,89,960,0,1.5001,0,0.00013623
2.2,10,0,1,850,6,0.9,2650,505,5,25,2816,4.0206197177e-17,7036875.8602,0,781.87506625
2.2,6,1,0,9600,7,0.7,3450,342,8,43,1984,0,7.6849,0,3.3381e-05
2.2,8,0,1,2200,2,0,3300,42,9,21,896,0,1.4712,0,0.00013367
2.2,5,1,1,5450,6,0.9,8500,30,5,70,768,0,1.4977,0,0.00013608
2.2,6,1,1,5350,7,0.7,6600,27,8,89,2112,0,1.472,0,0.00013376
2.2,5,1,0,6250,10,0.4,650,129,7,10,1216,4.16353495519e-17,28147501.4955,0,-3127.49970522
2.2,5,1,0,7350,5,0.8,5250,310,3,43,512,0,4.0029,0,3.6013e-05
2.2,2,0,1,3550,2,0.6,8700,101,9,46,640,4.9223639662e-17,5629501.4423,0,625.50012168
2.2,7,0,0,1650,8,0.3,2700,56,7,13,2240,0,1.1819,0,3.1236e-05
2.2,2,1,1,6950,10,0.5,2100,173,9,17,192,0,1.8639,0,0.00016941
2.2,1,0,1,3050,8,0.2,800,21,4,62,1088,0,2.5073,0,0.00022932
2.2,1,1,1,8100,9,0.9,6400,200,6,92,4736,3.6322580973e-17,1407377.2887,0,156.37520563
2.2,9,1,1,4400,5,1,1300,181,2,67,1536,0,1.4094,0,0.00012788
2.2,3,1,0,3900,3,0.8,2600,585,3,70,2688,0,1.156,0,4.9724e-05
2.2,5,0,0,8050,5,0.5,8750,51,4,79,1728,3.8748e-17,3.12,0,3.5785e-05
2.2,3,1,1,1650,10,0.8,5750,101,4,14,320,5.0087026412e-17,8444250.9488,0,938.25007212
2.2,6,1,0,8450,9,0.9,5600,56,4,39,448,4.45242e-17,11.2024,0,3.34248e-05
2.2,3,0,1,3950,4,0.4,7450,18,8,68,1152,5.9329e-17,1.6981,0,0.00015426
2.2,8,1,0,5550,7,0.1,6250,157,6,73,192,0,1.341,0,2.8876e-05
2.2,1,0,1,1300,6,0.5,8800,56,10,51,320,0,2.436,0,0.00022144
2.2,3,1,1,8550,8,0.1,6050,49,9,48,7680,2.9672390889e-17,8444250.9536,0,938.25007257
2.2,1,1,1,4900,3,1,700,677,10,3,576,6.022405149e-17,351846.0277,0,39.09397584
2.2,8,1,1,8600,7,0.8,900,342,7,64,576,0,1.4184,0,0.00012892
2.2,5,1,0,6550,1,1,500,295,7,8,192,5.61716561515e-17,28147498.254,0,-3127.49970523
2.2,7,1,1,6900,4,0,8400,677,1,80,1088,6.7831e-17,1.4491,0,0.00013153
2.2,3,1,1,3550,1,0.1,2750,21,5,94,2432,4.91220721346e-17,16888500.2577,0,-1876.49969436
2.2,5,1,1,1450,3,0.5,8850,8,8,82,3328,0,1.5071,0,0.00013668
2.2,10,0,0,8900,7,0.1,5100,46,4,7,320,0,2.4793,0,2.5951e-05
2.2,9,0,0,6700,5,0.6,6050,677,8,98,384,0,5.0854,0,2.7717e-05
2.2,9,1,1,900,4,0.9,3750,173,4,88,256,0,1.4081,0,0.00012796
2.2,9,1,0,7950,10,0.3,700,26,5,2,640,0,6.2966,0,2.7951e-05
2.2,6,1,1,4050,8,0.2,2200,711,5,63,7360,0,1.4691,0,0.00013337
2.2,4,1,1,9300,4,1,6250,396,3,60,2432,0,1.5676,0,0.00014241
